SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
774,11,27062,444,7,0.1,0.0,2018-04-26 10:45:37.630,QVD13M2GJGFYLVIM9EW3
775,7,1108,33,1,0.0,0.0,2018-01-28 01:56:05.540,WKP3EJZQ2D4ZA5MGTVKQ
776,5,51918,19,14,0.0,0.0,2018-04-29 12:06:26.500,2YJT1LSIP7I5RUBOXP22
777,19,79468,133,21,0.0,0.0,2018-01-22 17:44:18.280,H2BZBPW5GIBCKTM6ACY6
778,14,52588,441,14,0.2,0.0,2018-03-07 01:14:08.100,C5LUIBASW6INWLV7TQVV
779,11,25513,196,7,0.2,0.0,2018-02-21 08:40:19.920,9P7S60OIMC3WJ4XP5SDM
780,18,5820,217,2,0.0,0.0,2018-01-15 22:04:16.500,KBSPN8QYGM2BU2GE1BBM
781,19,36053,313,10,0.0,0.0,,9UERDGYIOXI90PDE2JRX
782,10,14060,118,4,0.2,0.0,2018-02-25 18:27:21.410,6Q0KO1GB3G1Z2BHDYARS
783,12,26517,178,7,0.2,0.0,2018-04-14 03:01:09.740,SOK1UD2ZYSKOQ24D6OEH
784,15,32717,394,9,0.0,0.0,2018-04-01 02:46:27.040,KHG9YEV149044E1GJUOD
785,21,88649,421,23,0.0,0.0,2018-02-05 08:20:55.680,5NHBB8DZRLCB8763RVY7
786,22,55943,6,15,0.1,0.0,2018-01-02 10:43:31.230,TJJJMO2XNUP3VFTYYM6I
787,21,21411,311,6,0.0,0.0,2018-03-09 19:34:42.030,CONTV6VCRYQ6DB4XROKB
788,16,57517,195,15,0.0,0.0,2018-04-14 19:13:12.900,4RM7DSC5T9SOWHVWPRH6
789,8,13309,164,4,0.0,0.0,2018-03-10 16:34:02.390,WVZWI3P16YL7Z8W0MIEI
790,2,6155,255,2,0.0,0.0,2018-02-03 07:47:18.510,XPYIGU811W34G8WNAVON
791,22,12625,200,4,0.0,0.0,2018-01-08 14:26:39.850,MA6HX9YW392OEY51E19G
792,19,51996,44,14,0.2,0.0,2018-02-17 02:12:10.480,51I2IZ0DBNQU3BFR0ILA
793,22,466,58,1,0.0,0.0,2018-01-19 08:44:28.970,XN0F2AQLWTE74H8NFE9X
794,17,48215,69,13,0.0,0.0,2018-02-04 15:16:02.220,SLBTANP9EIO5U7DHMFP9
795,7,77526,236,20,0.0,0.0,2018-02-12 17:36:58.550,FTBNYT63L4BCM51OMRM1
796,5,44336,148,12,0.0,0.0,2018-04-26 19:03:28.850,IAQ199U5SZKNRDSZ6CTJ
797,15,98717,19,25,0.0,0.0,2018-03-15 01:43:45.690,SEDT81CT0N28FWJLMOJB
798,15,66038,328,17,0.0,0.0,2018-01-28 23:11:59.630,S4QOVR9OFFTH5PWC718I
799,17,68421,293,18,0.0,0.0,2018-03-17 03:05:46.160,SBIFBG9EKN978Z9M4CA2
800,5,41074,114,11,0.0,0.0,2018-01-18 09:11:53.380,K88QA7N9EMBSL0T89JB0
801,19,88190,22,23,0.0,0.0,2018-01-09 00:56:29.660,VRKAXPMP3OXG8739O19L
802,12,81219,131,21,0.0,0.0,2018-01-17 11:45:28.250,50XENZGEUTY1TPGOGDH0
803,2,9263,274,3,0.0,0.0,2018-03-09 21:59:38.580,BYDCCTQYLI2E6PRMV9Q5
804,6,21910,93,6,0.0,0.0,2018-01-01 14:34:41.510,8VZEFIML7ORKLU2J1A6Q
805,2,6434,252,2,0.1,0.0,2018-03-04 23:29:03.090,9BWNNZP2K3QV722EYWB3
806,13,47382,182,12,0.0,0.0,2018-04-12 06:20:40.320,DTATKVO2TYKFVZK3QSIX
807,22,60931,59,16,0.1,0.0,2018-02-27 21:53:24.120,ML1PDR053EVM3VHLT240
808,4,97755,332,25,0.0,0.0,2018-05-09 22:40:00.760,Q45FC3HB74S6UR89463O
809,10,32789,98,9,0.2,0.0,2018-03-28 06:13:39.500,QKPTS33HXQEWJVGV91OI
810,11,44906,218,12,0.0,0.0,2018-03-31 08:54:36.640,VA2G848CPV0C20JGMK0E
811,11,11675,39,3,0.0,0.0,2018-02-23 15:36:54.380,ADD9BVREU5F63VANCJZV
812,8,31436,358,8,0.0,0.0,2018-04-26 04:39:33.650,7UDKGVXFNGN30LWO6X8G
813,1,38268,421,10,0.1,0.0,2018-04-17 02:08:10.240,VQL6Z49T911JO2J0PUZU
814,8,1162,11,1,0.2,0.0,2018-01-13 02:22:54.760,6OR22AEY6LQE7C3SDGQN
815,13,11260,450,3,0.2,0.0,2018-01-29 14:49:56.480,DFMKBICOH39MYO1T4WUV
816,3,8715,17,3,0.1,0.0,2018-01-09 09:41:14.320,3FA4HQG7BE86DT94HRR1
817,2,27627,282,7,0.0,0.0,2018-03-03 21:21:14.490,PIGS8N1Z9JVSRAZCFTSW
818,8,51172,141,13,0.0,0.0,2018-03-21 14:06:32.820,5O0FLVSPM53TKDXUC82E
819,23,98495,23,25,0.0,0.0,2018-05-08 16:30:37.040,1UCELI9S1XZ5SJTGCNR9
820,5,63550,148,17,0.0,0.0,2018-02-12 19:52:51.740,MESY7W1H2LPI83UN1ZCJ
821,20,69314,233,18,0.2,0.0,2018-02-28 15:45:13.620,K73ORT4DZLB4YEGKFEM7
822,20,57886,90,15,0.0,0.0,2018-01-16 05:59:26.690,ZCANKGYSBNFQD27OAF2X
823,12,36494,91,10,0.0,0.0,2018-02-11 01:27:33.380,2ZEDAPE3LLQBLLUT17D5
824,6,33167,228,9,0.1,0.0,2018-02-19 23:38:24.190,OXVEKC8V5YJA6WDWA9QK
825,13,97557,291,25,0.0,0.0,2018-01-02 12:24:13.350,Q2OERGCV98ORIE1IYQC5
826,11,89460,250,23,0.0,0.0,2018-01-15 16:58:35.310,GM61FPHXQXMLWXV7ZSWV
827,20,78486,105,20,0.0,0.0,2018-01-12 09:11:57.270,WQUINHBDBJEEGAGHDCQV
828,1,20776,1,6,0.0,0.0,2018-02-06 02:03:36.510,IA25MG6AYXG98JVCIR85
829,5,48296,208,13,0.0,0.0,2018-03-08 20:10:11.310,FE87FNEPMG501EGSD005
830,3,55531,338,15,0.0,0.0,2018-05-09 15:42:08.790,DLY48QK5VKIQE3VTY7TR
831,13,51961,452,14,0.0,0.0,2018-03-25 00:12:19.850,CGA965FJ4R70G1S926WT
832,5,13430,257,4,0.0,0.0,2018-04-01 12:54:26.860,QVNAMBKYET7DI14NV1L5
833,20,82927,148,21,0.0,0.0,2018-03-17 14:38:32.120,QTAPY12JW0WX0LLMZKUU
834,7,83198,83,22,0.0,0.0,2018-02-17 16:02:14.720,PY0MY0NM75BOZZ2DKO9H
835,23,16390,196,5,0.0,0.0,2018-02-13 07:43:50.260,ISBFIFJ1VHRB00V9200F
836,7,53593,183,14,0.0,0.0,2018-05-08 10:18:48.260,OVK90MI9EVKC675P7GL4
837,8,4797,297,2,0.0,0.0,2018-04-27 20:27:42.830,BNKCZY73HO92HTWQ6HT1
838,7,4608,86,2,0.0,0.0,2018-04-13 12:26:28.230,HM6YUTPKVKFBCD8ZW1NB
839,14,26283,143,7,0.0,0.0,2018-01-28 03:17:23.950,W6BAPD9Y1YS3TT1DE54H
840,8,41268,240,11,0.0,0.0,2018-03-05 02:00:15.360,M4TR4FOQ9F5PLKFVO4GF
841,23,93771,399,24,0.0,0.0,2018-03-14 12:50:07.110,ULM8IK6MIWIUMA2HIKXL
842,18,22416,432,6,0.0,0.0,2018-03-09 20:54:41.270,RIMD89MIQ0O2XSJ7JLVH
843,7,24729,98,7,0.0,0.0,2018-01-18 12:59:33.400,RJNVYADE5KIUD23ZUAAK
844,21,67162,398,18,0.0,0.0,2018-04-19 07:39:25.760,RWTROHJAYZ1330ZZI9Y8
845,14,93239,217,24,0.0,0.0,2018-04-19 16:10:24.140,KG67KQF7PALX0ZNT3ASU
846,14,79949,294,21,0.1,0.0,,7KHQ9140B1BBZ7GNK3R3
847,19,13728,75,4,0.1,0.0,2018-01-22 09:47:06.200,9OG631B6FZ6E0DVPHBOB
848,14,98063,48,25,0.0,0.0,2018-03-12 00:04:00.240,D99L0R65J60R0XW0K5ZS
849,5,36956,72,10,0.0,0.0,2018-01-07 06:21:34.200,W25WZTKY3S3RWVF7K294
850,4,68811,219,18,0.0,0.0,2018-01-07 00:26:05.730,WS5NZFYOW5OJCG63P1YL
851,4,16710,319,5,0.0,0.0,2018-02-04 07:55:44.230,FDX042HTZ2PNT09Z90EM
852,8,47546,331,13,0.0,0.0,2018-02-23 21:42:14.350,6ME7JE83V1BITGE8NUDH
853,16,66303,306,17,0.0,0.0,2018-05-03 11:37:12.870,X2YWIGX4F0JZX9RISLN9
854,13,4872,146,2,0.0,0.0,2018-01-30 06:41:22.590,41E40KUQM504E9JFB0YA
855,9,70520,334,18,0.0,0.0,2018-02-02 07:12:54.420,F0RJW6NPU8Q85S1KRHV3
856,22,30305,384,8,0.0,0.0,2018-03-29 17:26:39.770,TVJUI083HKOYRO0ML4E6
857,1,44726,40,12,0.0,0.0,2018-05-02 18:57:02.970,RWAW9GHUJI27KM58OD5F
858,20,74856,46,19,0.0,0.0,2018-04-15 10:17:54.880,DO19E40Y6DHWD1Y8Y8KQ
859,16,23112,254,6,0.0,0.0,2018-01-18 22:21:14.380,Y1LR61VDWQ8REE88MVCG
860,14,15734,2,4,0.1,0.0,2018-05-09 02:10:28.160,C5KA7L7ZP4LODFMGI825
861,17,67655,77,18,0.0,0.0,2018-02-18 06:30:27.770,9M94YMP0BD79CLW0GYFN
862,22,40155,59,11,0.0,0.0,2018-03-31 21:08:43.050,7MM30ZLR4M9AB2JB69ZH
863,23,49460,124,13,0.0,0.0,2018-01-22 19:49:47.610,DQDE1TQF29MI720M1XN3
864,7,76017,212,20,0.0,0.0,2018-03-04 02:29:49.440,7RYY0JCP9PG5ETV9OZ6V
865,21,91705,219,24,0.2,0.0,2018-03-28 14:31:30.710,2DMS4ZJO5BBDQ6ZFF0AD
866,7,97005,234,25,0.0,0.0,2018-01-07 08:42:16.780,SK5CS94DCXG8W5DB6WJT
867,12,47268,211,12,0.0,0.0,2018-04-03 02:42:27.520,4E4SNNVT8ZVHLASHGBQE
868,18,53829,339,14,0.0,0.0,2018-02-09 14:01:01.530,SDV5U0M394QKPN60K5M9
869,9,83532,267,22,0.0,0.0,2018-02-28 10:05:55.520,4YKRAVLUPKTFPC09MTM9
870,6,56427,267,15,0.0,0.0,2018-04-08 18:39:04.510,YU5WWMMGW634QNEAEJ50
871,19,3919,173,1,0.0,0.0,2018-01-31 04:31:08.230,JJX50A5RXC00U53FUE8Y
872,18,23020,196,6,0.1,0.0,2018-01-21 13:13:31.500,TEPAYPLZ89H8GFA7RVCG
873,18,24889,450,7,0.0,0.0,2018-03-30 08:54:46.270,ZU34WIBUJ5W2VQ57V1LK
874,15,57227,236,15,0.2,0.0,2018-02-22 10:49:08.870,O2ISDQS83IWHPUJM627A
875,5,68538,201,18,0.0,0.0,2018-03-06 14:30:21.680,O3K5LP5ZWURWXARKBIRI
876,2,46899,253,12,0.2,0.0,2018-04-10 07:02:44.630,GN0K5VMLOYEAMZYXMS0N
877,14,33157,444,9,0.0,0.0,2018-04-30 18:50:32.350,7N4LSKS1UJFRJ8GKLFTI
878,14,68092,146,18,0.2,0.0,2018-05-07 16:59:53.300,7WDMAASNPPRVC9ZVZDBT
879,15,38687,11,10,0.2,0.0,2018-03-03 17:48:07.630,UEYI3RHD0D74VZRRZH9Z
880,23,17609,450,5,0.0,0.0,2018-03-12 07:28:00.060,5UOW6YHPM1HPSDHE37IB
881,16,75732,175,20,0.0,0.0,2018-04-20 02:37:07.150,OCJQH9840W2U6PKAMWS0
882,6,79182,58,21,0.2,0.0,2018-03-15 16:54:35.070,ECPF2M9DV9QN4GI45OO9
883,20,82580,382,21,0.0,0.0,2018-01-06 02:50:23.060,M4FUMOW3HAPAL9ZTBENY
884,1,78244,442,20,0.0,0.0,2018-01-31 01:37:30.770,4NB61826H73R2S7ALGYD
885,23,38822,20,10,0.1,0.0,2018-02-02 12:14:27.080,EY0DI6IBUA1AUHH4NKFU
886,6,4416,122,2,0.0,0.0,2018-03-16 17:59:54.440,02LJJHSJQYOLHQOATJ2K
887,12,45886,404,12,0.0,0.0,2018-03-31 12:35:06.990,MX2G8AP5XVJICEVETZPP
888,8,78056,3,20,0.1,0.0,2018-03-03 06:13:04.270,4BCPCRTTU0DA2D5J3A62
889,22,12679,201,4,0.0,0.0,2018-02-13 07:25:37.690,S3525CSV0KCU3IMPQVJW
890,1,84844,264,22,0.0,0.0,2018-03-30 22:35:34.950,3U5890QVPOINDB87M7E0
891,7,8867,144,3,0.0,0.0,2018-02-20 12:46:47.290,TG0GYUJUDEM51P8ZUVB1
892,11,28700,251,8,0.0,0.0,2018-01-24 00:00:53.380,AVU6P7DH3O5VD9D5RB67
893,14,80255,284,21,0.0,0.0,2018-04-09 22:06:28.440,C9WHCLZ7SB2ZYIK699M5
894,23,10550,142,3,0.0,0.0,2018-04-14 10:16:00.070,9QH9OGUU2K5UZYLXPDMD
895,15,72372,163,19,0.0,0.0,2018-04-18 20:46:56.180,BC2WFQSZI2J2O3JF7N44
896,2,53616,341,14,0.1,0.0,2018-04-13 04:51:32.320,PRX4YKZ8KV0R2YDED9P1
897,18,71715,309,19,0.0,0.0,2018-02-20 17:00:19.490,KIMRBV2IHQH9WLK5RG6T
898,23,47471,338,13,0.0,0.0,2018-01-06 18:24:51.830,X6IAM450UEF2I49BDNOW
899,23,74217,179,19,0.0,0.0,2018-03-01 22:28:02.690,25JI5CT9LSI84MB3HPQW
900,7,94994,436,25,0.0,0.0,2018-04-12 22:57:08.980,NB16DHBTETIW0V1ZSGSC
901,3,32681,83,9,0.2,0.0,2018-01-17 13:27:56.620,9LWUEHX8WYY07FTHCSVH
902,2,58659,189,15,0.0,0.0,2018-04-21 19:46:04.680,6Z0B3RA3O8XKREQ5BYZD
903,6,14532,233,4,0.0,0.0,2018-01-12 13:58:04.720,IUJWTG7IGNXUA2MVIBQN
904,23,79288,258,21,0.0,0.0,2018-02-07 11:42:29.690,7P0FG03B0TW3UN4GFAB2
905,9,64893,46,17,0.0,0.0,2018-04-15 19:54:57.500,8K0PGB49SN8QHB5JGCF4
906,9,92450,123,24,0.0,0.0,2018-01-14 18:42:12.730,FU1QGFHF30FKJZ40QZPZ
907,13,22657,333,6,0.2,0.0,2018-04-05 12:47:28.080,75NDDCYXYXVYESQYZ0VM
908,2,9077,71,3,0.0,0.0,2018-03-12 00:48:04.000,ONT6XB1JQDP547PDD33I
909,8,35093,397,9,0.0,0.0,2018-04-04 16:11:00.920,53JM57E1RYTC8JIT6G0X
910,7,23621,81,6,0.0,0.0,2018-03-04 00:10:09.800,7J5SAK0KLXS3CJJAKR4M
911,9,95907,392,25,0.0,0.0,2018-04-07 22:36:07.420,ZFWSVO6K6N2K3XJDTVMD
912,10,75394,346,20,0.0,0.0,2018-05-05 01:57:09.680,5109WZYJMOWBW8490EVU
913,6,36170,36,10,0.2,0.0,2018-02-12 16:29:47.240,EAQI8L0XQVH90TDVJZO8
914,17,5503,257,2,0.0,0.0,2018-03-18 14:53:14.330,JY697OE3THRJGQQAQNDX
915,21,38761,279,10,0.0,0.0,2018-01-19 23:33:21.010,VSE1VEQDHF6L0UBK91XM
916,11,87233,19,23,0.0,0.0,2018-04-14 13:35:52.700,XEQPK3NLSCAAEO5R7C9N
917,3,56335,130,15,0.0,0.0,2018-03-26 18:18:19.980,C2KXGVEPHMGBSYEOBAB3
918,23,69975,135,18,0.0,0.0,2018-05-01 18:12:16.850,O3WBL66S1ONY3LC5S478
919,8,37196,193,10,0.1,0.0,2018-01-30 14:15:22.360,APUZLQR2V1YJYNYOMUO8
920,16,87290,98,23,0.0,0.0,2018-01-12 20:31:36.270,GXTCPC1JJ54VWED2C0GE
921,18,51119,282,13,0.0,0.0,2018-02-15 20:07:09.790,5NOF4YDH5AI0YUS0MVDP
922,4,67972,209,18,0.0,0.0,2018-01-31 20:29:23.240,BWUO28LMAT8T6AA4XKEO
923,19,41150,138,11,0.0,0.0,2018-05-06 06:35:23.840,EVLUXKK1P53P7TQUQ2PS
924,8,97447,3,25,0.0,0.0,2018-04-09 11:30:20.570,UGA6SJIWOAZ1HX18T5O0
925,22,47560,124,13,0.0,0.0,2018-02-17 05:52:17.220,KO53ZGJ96IOW6JEAO402
926,9,73978,375,19,0.1,0.0,2018-01-08 04:30:14.850,0U3NPWPLXX0RA9S52T3Z
927,4,41524,364,11,0.0,0.0,2018-02-20 15:07:03.060,ISA5ADMY50OYEJU1F9KT
928,19,14340,309,4,0.0,0.0,2018-04-24 22:38:46.210,9KN4W9M5LBX2JI2TIEI3
929,23,83614,73,22,0.0,0.0,2018-03-15 14:02:12.690,RXCSVPX4MJJ6Y87M0E40
930,3,14922,313,4,0.0,0.0,2018-04-02 09:38:49.360,KOQWV1R7XV1P0HNAC0JO
931,8,73943,397,19,0.0,0.0,2018-02-18 14:02:25.130,YSEWKAU6I0E3U78MWZO5
932,14,84445,106,22,0.1,0.0,2018-04-25 00:25:40.520,POHGYQJBNEKBRMWC0AQX
933,15,92635,419,24,0.0,0.0,2018-03-08 18:31:50.600,FUNM5AFOG0UI484XFMJA
934,8,42452,28,11,0.0,0.0,2018-03-30 18:50:58.660,UMTR3LBAVPY8VATUUSG4
935,21,83688,367,22,0.2,0.0,2018-02-23 18:00:03.430,7DPSNDSFKN7M6K8TU2O4
936,15,17073,439,5,0.1,0.0,2018-05-08 06:51:02.480,KBWA8YA2LT367N83YF8I
937,1,64650,277,17,0.0,0.0,2018-03-04 02:56:30.350,B1RMOPK0ZQRZ9M2SIEFH
938,21,3292,125,1,0.0,0.0,2018-04-07 15:07:53.370,YT3FZXZQWMGLJ995OJ8P
939,15,13352,396,4,0.0,0.0,2018-02-24 05:42:33.270,M3B6X06AG0S0JC7N6PSL
940,14,45131,349,12,0.0,0.0,2018-01-19 17:32:14.350,23AEQDSNUU6S9CQR81WT
941,16,80518,241,21,0.0,0.0,2018-04-20 05:12:26.360,GMNKZW1IHUG4SJZ1S7ND
942,11,36810,334,10,0.0,0.0,2018-01-20 11:47:02.980,L5M890HVXOVRUMHMUQGQ
943,23,42963,58,11,0.0,0.0,2018-04-07 14:02:03.360,D0QNGSRQGT9FRUG1BQWK
944,15,87817,120,23,0.1,0.0,2018-04-21 07:15:27.900,K6KDYWHEYH6NJ85WLT7P
945,16,87696,324,23,0.0,0.0,2018-05-01 23:59:27.530,HUMB3S1LI0J5HSU5AIW9
946,20,32233,250,9,0.0,0.0,2018-02-25 10:49:37.620,IC2S8MB5QWPVI2BY1U4G
947,6,91290,215,24,0.2,0.0,2018-04-20 07:31:06.140,FHNH1FAQBAAGRZIKJU6P
948,21,74753,28,19,0.0,0.0,2018-01-23 07:13:14.100,S3UAYQI79NRSK2UEB660
949,2,70548,315,18,0.0,0.0,2018-03-26 10:42:39.050,FMEER3TDH0YQBNES63PS
950,5,83899,144,22,0.0,0.0,2018-01-05 07:11:03.480,1NIN7XN58NZP2DGFV7MO
951,23,96041,212,25,0.0,0.0,2018-01-18 10:33:12.330,RNT28EGL43H8UDZWRJ66
952,18,1740,175,1,0.0,0.0,2018-02-28 22:48:02.650,9CZ19AXDAV23PA0PLYI6
953,15,10276,146,3,0.0,0.0,2018-04-16 04:09:29.480,4JHG70HJ4NFIMIAU0Y4I
954,8,85687,82,22,0.0,0.0,2018-02-18 01:56:26.410,T8E553Z66KOZO4THL2AF
955,12,43875,154,12,0.0,0.0,2018-02-26 02:49:59.180,67NK3RPUK0DNBAB3B1WI
956,22,63468,327,17,0.0,0.0,2018-04-25 16:58:33.380,Y2RIXDHDFWU3DN0RK2B9
957,6,17509,52,5,0.0,0.0,2018-04-25 13:10:40.840,LKABCUHD90DWI75V25D8
958,22,15845,230,5,0.0,0.0,2018-02-12 02:27:44.150,54IKXNACRZL90CIG7KJZ
959,1,31729,135,9,0.1,0.0,2018-04-30 05:50:12.480,5VH6VFVVIWX0UGGRQF66
960,23,89674,123,23,0.0,0.0,2018-04-08 15:24:42.650,I0RNIUMFULT9HZ81E27F
961,5,50927,211,13,0.0,0.0,2018-04-03 03:35:09.670,83N95W1OG5CSYMUPIDL8
962,18,8317,24,3,0.0,0.0,2018-04-20 14:08:41.870,NB4RDG8QCCZRJ9X4ECYL
963,2,24222,450,7,0.1,0.0,2018-05-06 10:45:51.320,DFGGICDBVPM71LRJISFT
964,5,20171,84,6,0.0,0.0,2018-01-03 06:32:11.550,4SD1FCXL40MNPAVNAV4U
965,22,48438,137,13,0.0,0.0,2018-01-14 10:07:44.660,GNDKIO5KWKJRS8M3F3ZG
966,18,11463,287,3,0.0,0.0,2018-04-22 22:10:26.910,ROZJCBVW7XBYIO50HWOR
967,19,81519,380,21,0.2,0.0,2018-02-27 07:25:19.070,7G3VW19JUR4EPOYD06DA
968,21,92477,8,24,0.0,0.0,2018-03-24 21:38:48.590,ON7SAKH3X6BPOJ8WNF9M
969,20,20575,343,6,0.0,0.0,2018-01-23 20:53:10.900,C57KSZ6MHQBGBJSV3LGS
970,7,21688,293,6,0.0,0.0,2018-01-21 16:42:18.540,XLSO05QGCQ3NCBI07HLA
971,10,22583,195,6,0.0,0.0,2018-02-11 10:39:22.340,GG08D0F1KUTUVFJEWSTG
972,6,53044,5,14,0.0,0.0,2018-04-28 03:10:26.620,4Z7TZ7AUV4UH0G5SGN4A
973,8,56624,191,15,0.0,0.0,2018-03-08 12:29:43.570,RWATGVYMBPRTACGSFDT4
974,18,90824,296,23,0.0,0.0,2018-01-11 20:43:08.010,PPYCVZELG4P5QC3X0IBC
975,23,6772,309,2,0.0,0.0,2018-02-01 15:19:09.920,JF3NQ4PZ0AB6816BGLWK
976,8,14310,401,4,0.0,0.0,2018-01-27 08:20:06.810,VK2OJZCVEUHSY6AVO5VP
977,5,25010,151,7,0.0,0.0,2018-03-05 06:27:19.890,FUDZHAWMKXFS6NU1Z64C
978,5,52092,18,14,0.0,0.0,2018-01-15 23:19:55.930,MFUD9VWGRF0UEGQOP2OF
979,15,9751,132,3,0.1,0.0,2018-04-17 11:30:53.050,UX20SIFUPYQDHTEJL7F0
980,3,15327,326,4,0.1,0.0,2018-05-01 19:02:39.600,SHEXS74C94GWURIRDHDG
981,4,81448,160,21,0.0,0.0,2018-01-27 20:59:08.720,1H9HWMB44U9F32FN20AB
982,7,65530,337,17,0.0,0.0,2018-01-29 07:53:48.960,FUAGN1WR7P1JKQ04GVKS
983,17,42552,446,11,0.2,0.0,2018-01-30 11:56:07.150,596GRP24BH244MMY09LE
984,18,98474,381,25,0.2,0.0,2018-03-11 06:51:09.200,W57VJBEIM4PJ99L40VCT
985,4,17641,102,5,0.0,0.0,2018-03-15 23:05:37.020,W7ZEF4E5FLZDV93ZK7DO
986,13,72204,223,19,0.0,0.0,2018-04-29 15:14:22.490,PCDLUC1U0E8KP0X8H370
987,23,74170,413,19,0.0,0.0,2018-01-09 20:16:11.030,6JP5E0H5FNY527VLTLSC
988,7,6949,338,2,0.0,0.0,2018-01-19 16:35:24.190,E7RT696Q346N8ITNGGBJ
989,20,97337,327,25,0.0,0.0,2018-02-02 16:00:59.480,LQAFMT2MNIFN2SCYC8RA
990,22,20220,41,6,0.0,0.0,2018-03-10 01:01:30.050,BJSHUO1YC4GSLTHGDJF4
991,10,98324,387,25,0.0,0.0,2018-01-13 17:40:21.630,FLRZ5QHO48K9AA6IXS40
992,3,48806,47,13,0.0,0.0,2018-01-21 00:28:46.190,BDYUGZVHYOB6AVX0IOYK
993,20,70323,443,18,0.0,0.0,2018-04-17 09:17:40.900,7WVJAIAYGRB4G48S4PRL
994,15,22438,273,6,0.2,0.0,2018-03-27 14:17:50.630,6J820E8HF45FD3G3B5GK
995,9,92964,139,24,0.1,0.0,2018-02-25 13:57:04.680,HX02URP7DZ7Y31DNGA31
996,21,72202,218,19,0.1,0.0,2018-05-09 15:03:44.490,0N5O20RPTJA1NOL806NI
997,9,12588,336,4,0.0,0.0,2018-01-24 01:01:11.670,25YGA23FUVCI1GAUDRRY
998,18,22792,427,6,0.0,0.0,2018-04-05 07:29:51.800,JFWXFCREF3GI7YI78RXN
999,16,39380,436,10,0.1,0.0,2018-04-07 21:07:43.240,YNYIM7BDNEWKRIP1IVQB
1000,21,76234,38,20,0.0,0.0,2018-01-10 01:49:00.610,ERVZUISM4ZTA8KSYFT5F
1001,1,49474,323,13,0.0,0.0,2018-05-08 03:24:18.560,SPJYFGS6PW7B8KV2ISPJ
1002,8,97573,208,25,0.0,0.0,2018-01-27 09:52:17.550,IF39JYX332LW0M2C1E2Z
1003,2,54178,138,14,0.0,0.0,2018-05-09 10:20:03.210,E2MZZ0WVW0FWA99GPVIV
1004,19,48860,23,13,0.0,0.0,2018-03-05 18:00:20.510,MUMF8XTQHDNJA4CGAKX1
1005,18,61317,402,16,0.0,0.0,2018-04-02 20:31:41.140,715ZQDSVBJJ4ES70JQ22
1006,18,42997,207,11,0.0,0.0,2018-01-30 07:22:45.720,FNSDZ5XZFBKUUFTGGIK0
1007,10,43876,436,12,0.0,0.0,2018-05-02 10:18:19.080,5U3FWB4GQTUY2SDDLQ8V
1008,20,18211,302,5,0.0,0.0,2018-04-05 07:26:21.470,V8Z9JDEJ27I2A9TOY3TS
1009,8,78915,225,20,0.0,0.0,2018-01-17 10:37:16.490,OHPWRNG3USC5ZAL45CXQ
1010,5,29565,206,8,0.0,0.0,2018-01-30 18:29:52.360,NLCVSIKONME2C7Q9DRQY
1011,17,38459,176,10,0.0,0.0,2018-02-21 10:31:13.490,7F5XBZ7KTQV1M0VD0Z4V
1012,1,64177,34,17,0.0,0.0,2018-04-10 13:50:44.900,75Y2M2UURL7SGG66YHJC
1013,7,6094,99,2,0.0,0.0,2018-03-06 14:56:51.110,TWI0P6VWDSM22Z97VOWC
1014,21,16402,261,5,0.1,0.0,2018-05-08 10:47:32.880,15O96KO61IKJAE9F1XWZ
1015,20,8227,415,3,0.0,0.0,2018-03-12 18:25:33.930,ETKQDGWY3SN0DRQTRIL7
1016,22,84156,326,22,0.1,0.0,2018-03-05 19:41:20.700,B91JRL0RTQZDSNC3IT4R
1017,2,64525,30,17,0.0,0.0,2018-03-22 02:12:34.720,YPXJWMIM9FBS72JI7LUW
1018,8,24507,70,7,0.0,0.0,2018-02-26 03:54:42.110,91NMK4EP8PGFIDJ40UZH
1019,2,2531,435,1,0.0,0.0,2018-02-27 07:26:34.540,KBOLLLSKB7AV0OO9WCI4
1020,10,74993,366,19,0.0,0.0,2018-01-24 18:53:22.170,1PVCOPZE7QUF1PPZ1ZIL
1021,19,36053,326,10,0.0,0.0,2018-04-14 01:54:15.880,XI5KHOVV3IHC8IMS8WWT
1022,13,74570,42,19,0.1,0.0,2018-02-08 14:49:54.880,4GFFZZY9UDZIS37PS603
1023,2,93899,134,24,0.0,0.0,2018-02-20 05:37:49.100,38D2S636T2MSXT2Q4IPX
1024,21,355,302,1,0.1,0.0,2018-03-25 19:51:40.850,85IUGFE3FPVPO072C6SU
1025,20,22124,358,6,0.0,0.0,2018-01-08 23:01:56.900,1ADQUA5ZOOB6VV2V8BRP
1026,8,72536,148,19,0.0,0.0,2018-01-22 10:10:36.140,DCQ39SUNRBW2K6U53M49
1027,9,81481,15,21,0.2,0.0,2018-01-11 17:52:45.710,Q1JIS5574U15ZOYMNKIB
1028,17,34187,370,9,0.0,0.0,2018-04-20 22:11:52.950,XCF4AO8Q4PNGYMA7KGNP
1029,10,96620,158,25,0.0,0.0,2018-03-26 06:46:03.330,NGUWLIVJG2MXTTO4DIHW
1030,3,33329,92,9,0.0,0.0,2018-02-02 00:15:25.430,Z5EP01NE23UMWAVK7P5C
1031,22,1722,65,1,0.0,0.0,2018-01-04 07:18:55.140,NN1I5SM36Y6SYNBG7KG8
